2022-05-03 18:03:12,812 train INFO: 

Start training with pytorch version 1.7.1+cu110
2022-05-03 18:24:42,597 train INFO: Iter:2020, LR:6.1e-05, total_loss: 90.666, loss_2d: 383.428, loss_bone: 3.055, loss_root: 0.451, To Finish: 88h56min,
2022-05-03 18:24:55,517 train INFO: Iter:2040, LR:6.2e-05, total_loss: 13.798, loss_2d: 13.715, loss_bone: 2.033, loss_root: 0.000, To Finish: 89h21min,
2022-05-03 18:25:08,434 train INFO: Iter:2060, LR:6.2e-05, total_loss: 124.280, loss_2d: 304.580, loss_bone: 7.421, loss_root: 0.367, To Finish: 89h19min,
2022-05-03 18:25:21,503 train INFO: Iter:2080, LR:6.3e-05, total_loss: 72.527, loss_2d: 474.005, loss_bone: 0.000, loss_root: 0.000, To Finish: 90h22min,
2022-05-03 18:25:34,432 train INFO: Iter:2100, LR:6.3e-05, total_loss: 9.841, loss_2d: 65.390, loss_bone: 0.000, loss_root: 0.000, To Finish: 89h24min,
2022-05-03 18:25:47,286 train INFO: Iter:2120, LR:6.3e-05, total_loss: 55.436, loss_2d: 196.315, loss_bone: 2.733, loss_root: 0.247, To Finish: 88h53min,
2022-05-03 18:26:00,212 train INFO: Iter:2140, LR:6.4e-05, total_loss: 13.843, loss_2d: 107.820, loss_bone: 0.000, loss_root: 0.000, To Finish: 89h22min,
2022-05-03 18:26:13,165 train INFO: Iter:2160, LR:6.4e-05, total_loss: 9.769, loss_2d: 67.316, loss_bone: 0.000, loss_root: 0.000, To Finish: 89h33min,
2022-05-03 18:26:26,084 train INFO: Iter:2180, LR:6.5e-05, total_loss: 154.089, loss_2d: 322.362, loss_bone: 10.274, loss_root: 0.154, To Finish: 89h19min,
2022-05-03 18:26:38,783 train INFO: Iter:2200, LR:6.5e-05, total_loss: 54.561, loss_2d: 220.903, loss_bone: 2.424, loss_root: 0.163, To Finish: 87h47min,
2022-05-03 18:26:51,713 train INFO: Iter:2220, LR:6.5e-05, total_loss: 50.525, loss_2d: 200.407, loss_bone: 2.234, loss_root: 0.159, To Finish: 89h23min,
2022-05-03 18:27:04,695 train INFO: Iter:2240, LR:6.6e-05, total_loss: 30.279, loss_2d: 75.846, loss_bone: 2.130, loss_root: 0.344, To Finish: 89h45min,
2022-05-03 18:27:17,721 train INFO: Iter:2260, LR:6.6e-05, total_loss: 37.274, loss_2d: 122.004, loss_bone: 2.218, loss_root: 0.198, To Finish: 90h2min,
2022-05-03 18:27:30,608 train INFO: Iter:2280, LR:6.7e-05, total_loss: 78.186, loss_2d: 339.951, loss_bone: 2.585, loss_root: 0.287, To Finish: 89h5min,
2022-05-03 18:27:43,561 train INFO: Iter:2300, LR:6.7e-05, total_loss: 111.923, loss_2d: 318.948, loss_bone: 6.374, loss_root: 0.209, To Finish: 89h32min,
2022-05-03 18:27:56,325 train INFO: Iter:2320, LR:6.7e-05, total_loss: 83.301, loss_2d: 177.374, loss_bone: 5.425, loss_root: 0.462, To Finish: 88h13min,
2022-05-03 18:28:09,158 train INFO: Iter:2340, LR:6.8e-05, total_loss: 10.140, loss_2d: 64.699, loss_bone: 0.000, loss_root: 0.000, To Finish: 88h42min,
2022-05-03 18:28:22,324 train INFO: Iter:2360, LR:6.8e-05, total_loss: 2.643, loss_2d: 19.974, loss_bone: 0.000, loss_root: 0.000, To Finish: 90h59min,
2022-05-03 18:28:35,171 train INFO: Iter:2380, LR:6.9e-05, total_loss: 86.176, loss_2d: 207.239, loss_bone: 5.428, loss_root: 0.199, To Finish: 88h47min,
2022-05-03 18:28:48,116 train INFO: Iter:2400, LR:6.9e-05, total_loss: 110.806, loss_2d: 244.208, loss_bone: 6.837, loss_root: 0.226, To Finish: 89h27min,
2022-05-03 18:29:01,227 train INFO: Iter:2420, LR:7.0e-05, total_loss: 26.278, loss_2d: 171.867, loss_bone: 0.000, loss_root: 0.000, To Finish: 90h36min,
2022-05-03 18:29:14,189 train INFO: Iter:2440, LR:7.0e-05, total_loss: 69.464, loss_2d: 138.825, loss_bone: 5.015, loss_root: 0.174, To Finish: 89h34min,
2022-05-03 18:29:27,369 train INFO: Iter:2460, LR:7.0e-05, total_loss: 9.088, loss_2d: 63.908, loss_bone: 0.000, loss_root: 0.000, To Finish: 91h4min,
2022-05-03 18:29:40,229 train INFO: Iter:2480, LR:7.1e-05, total_loss: 12.274, loss_2d: 79.483, loss_bone: 0.000, loss_root: 0.000, To Finish: 88h51min,
2022-05-03 18:29:53,113 train INFO: Iter:2500, LR:7.1e-05, total_loss: 52.543, loss_2d: 118.605, loss_bone: 3.159, loss_root: 0.294, To Finish: 89h1min,
2022-05-03 18:30:05,981 train INFO: Iter:2520, LR:7.2e-05, total_loss: 19.298, loss_2d: 128.750, loss_bone: 0.000, loss_root: 0.000, To Finish: 88h54min,
2022-05-03 18:30:19,046 train INFO: Iter:2540, LR:7.2e-05, total_loss: 104.798, loss_2d: 494.226, loss_bone: 2.924, loss_root: 0.235, To Finish: 90h15min,
2022-05-03 18:30:31,875 train INFO: Iter:2560, LR:7.2e-05, total_loss: 81.769, loss_2d: 358.542, loss_bone: 2.827, loss_root: 0.224, To Finish: 88h38min,
2022-05-03 18:30:44,874 train INFO: Iter:2580, LR:7.3e-05, total_loss: 74.046, loss_2d: 193.579, loss_bone: 4.049, loss_root: 0.172, To Finish: 89h48min,
2022-05-03 18:30:57,930 train INFO: Iter:2600, LR:7.3e-05, total_loss: 9.016, loss_2d: 57.601, loss_bone: 0.000, loss_root: 0.000, To Finish: 90h11min,
2022-05-03 18:31:10,767 train INFO: Iter:2620, LR:7.4e-05, total_loss: 105.597, loss_2d: 219.292, loss_bone: 7.096, loss_root: 0.141, To Finish: 88h41min,
2022-05-03 18:31:23,717 train INFO: Iter:2640, LR:7.4e-05, total_loss: 10.679, loss_2d: 69.459, loss_bone: 0.000, loss_root: 0.000, To Finish: 89h26min,
2022-05-03 18:31:36,537 train INFO: Iter:2660, LR:7.4e-05, total_loss: 82.320, loss_2d: 370.052, loss_bone: 2.978, loss_root: 0.199, To Finish: 88h33min,
2022-05-03 18:31:49,575 train INFO: Iter:2680, LR:7.5e-05, total_loss: 134.979, loss_2d: 285.480, loss_bone: 8.960, loss_root: 0.151, To Finish: 90h3min,
2022-05-03 18:32:02,757 train INFO: Iter:2700, LR:7.5e-05, total_loss: 124.018, loss_2d: 343.517, loss_bone: 7.001, loss_root: 0.157, To Finish: 91h2min,
2022-05-03 18:32:15,777 train INFO: Iter:2720, LR:7.6e-05, total_loss: 13.442, loss_2d: 97.987, loss_bone: 0.000, loss_root: 0.000, To Finish: 89h55min,
